source_icd_id	source_icd_name	destination_icd_id	destination_icd_name	relationship_type	relationship_id
Q87.0	主要影响面部外貌的先天性畸形综合征	Q04.0	胼胝体先天性畸形	Is a (attribute)	11312912027
H04.4	泪道慢性炎症	H57.8	眼和附器其他特指的疾患	Is a (attribute)	11534080027
A52.7	其他有症状性晚期梅毒	B94.8	其他特指传染病和寄生虫病的后遗症	Is a (attribute)	11312634027
H16.8	其他角膜炎	H16.9	未特指的角膜炎	Is a (attribute)	11312606023
B00.1	疱疹病毒性水疱皮炎	B34.9	未特指的病毒性感染	Is a (attribute)	11309276022
B00.1	疱疹病毒性水疱皮炎	B00.9	未特指的疱疹病毒感染	Is a (attribute)	11309274020
J38.0	声带和喉麻痹	J38.7	喉的其他疾病	Is a (attribute)	11309214026
E88.1	脂肪营养不良,不可归类在他处者	E74.8	其他特指的碳水化合物代谢紊乱	Is a (attribute)	11309197027
E88.1	脂肪营养不良,不可归类在他处者	Q99.9	未特指的染色体异常	Is a (attribute)	11309195024
G60.8	其他遗传性和特发性神经病	G60.0	遗传性运动和感觉神经病	Is a (attribute)	11309175029
G60.8	其他遗传性和特发性神经病	Q99.9	未特指的染色体异常	Is a (attribute)	11309173020
B27.0	γ疱疹病毒性单核细胞增多症	B00.8	其他形式的疱疹病毒感染	Is a (attribute)	11309162029
Z86.7	循环系统疾病个人史	Z82.4	缺血性心脏病和其他循环系统疾病家族史	Is a (attribute)	11534160026
B27.0	γ疱疹病毒性单核细胞增多症	L98.4	皮肤慢性溃疡,不可归类在他处者	Is a (attribute)	11309158024
E80.2	其他卟啉症	C96.9	淋巴、造血和有关组织未特指的恶性肿瘤	Is a (attribute)	11309154021
E80.2	其他卟啉症	Q99.9	未特指的染色体异常	Is a (attribute)	11309152020
Z87.8	其他特指情况个人史	Z87.4	泌尿生殖系统疾病个人史	Is a (attribute)	11309121024
E66.8	其他肥胖症	Q99.9	未特指的染色体异常	Is a (attribute)	11309115020
D81.1	重症联合免疫缺陷[SClD]伴有低数量的T和B细胞	D81.9	未特指的联合免疫缺陷	Is a (attribute)	11309110026
H90.5	未特指的感音神经性听觉丧失	N04.9	"肾病综合征,未特指	"	Is a (attribute)	11309098024
H90.5	未特指的感音神经性听觉丧失	N07.9	"遗传性肾病,不可归类在他处者,未特指	"	Is a (attribute)	11309094021
H90.5	未特指的感音神经性听觉丧失	Q99.9	未特指的染色体异常	Is a (attribute)	11309093026
E80.2	其他卟啉症	D75.9	血液和造血器官未特指的疾病	Is a (attribute)	11309155022
L08.8	皮肤和皮下组织其他特指的局部感染	L98.9	皮肤和皮下组织未特指的疾患	Is a (attribute)	11313764023
G12.1	其他遗传性脊髓性肌萎缩	G12.9	未特指的脊髓性肌萎缩	Is a (attribute)	11309293022
G12.1	其他遗传性脊髓性肌萎缩	G96.9	中枢神经系统未特指的疾患	Is a (attribute)	11309298029
Q03.9	未特指的先天性脑积水	P96.9	起源于围生期未特指的情况	Is a (attribute)	11312583021
S61.1	手指开放性伤口伴有指甲损害	S61.9	腕和手部位未特指的开放性伤口	Is a (attribute)	11312576025
T85.7	其他内部假体装置、植入物和移植物引起的感染和炎症性反应	A09.0	其他和未特指传染性病因的胃肠炎和结肠炎	Is a (attribute)	11312549025
Q05.9	未特指的脊柱裂	P96.9	起源于围生期未特指的情况	Is a (attribute)	11312520022
S91.3	足的其他部位的开放性伤口	T13.0	下肢浅表损伤,水平未特指	Is a (attribute)	11312509022
Q20.8	心腔和心连接其他的先天性畸形	Q20.9	心腔和心连接未特指的先天性畸形	Is a (attribute)	11309547023
Q93.5	染色体其他部分缺失	Q73.8	四肢未特指的其他短小缺陷	Is a (attribute)	11309536027
Q93.5	染色体其他部分缺失	Q87.2	主要涉及四肢的先天性畸形综合征	Is a (attribute)	11309524022
G12.1	其他遗传性脊髓性肌萎缩	Q99.9	未特指的染色体异常	Is a (attribute)	11309294027
Q93.5	染色体其他部分缺失	E34.3	身材矮小症,不可归类在他处者	Is a (attribute)	11309520029
Q93.5	染色体其他部分缺失	Q12.4	球形晶状体	Is a (attribute)	11309514025
E66.8	其他肥胖症	E66.9	未特指的肥胖症	Is a (attribute)	11309452027
B38.1	慢性肺球孢子菌病	J98.4	肺的其他疾患	Is a (attribute)	11309421028
H90.5	未特指的感音神经性听觉丧失	Q82.8	皮肤的其他特指先天性畸形	Is a (attribute)	11309352028
H90.5	未特指的感音神经性听觉丧失	L65.8	其他特指的非瘢痕性毛发缺失	Is a (attribute)	11309344026
Q87.2	主要涉及四肢的先天性畸形综合征	Q79.8	肌肉骨骼系统的其他先天性畸形	Is a (attribute)	11309325022
Q87.2	主要涉及四肢的先天性畸形综合征	Q68.1	手先天性变形	Is a (attribute)	11309317020
Q87.2	主要涉及四肢的先天性畸形综合征	Q99.9	未特指的染色体异常	Is a (attribute)	11309315028
Q93.5	染色体其他部分缺失	Q80.8	其他先天性鱼鳞病	Is a (attribute)	11309518027
Q92.3	小部分三体性	Q87.2	主要涉及四肢的先天性畸形综合征	Is a (attribute)	11309014022
E16.1	其他低血糖	Q99.9	未特指的染色体异常	Is a (attribute)	11315767025
C69.0	结合膜恶性肿瘤	C43.9	未特指的皮肤恶性黑色素瘤	Is a (attribute)	11315779025
S40.0	肩和上臂挫伤	T11.0	上肢浅表损伤,水平未特指	Is a (attribute)	11530533022
I77.3	动脉纤维肌肉发育异常	I77.9	动脉和小动脉未特指的疾患	Is a (attribute)	11315831028
C26.0	肠道部位未特指的恶性肿瘤	C84.4	周围T细胞淋巴瘤	Is a (attribute)	11315828029
E06.3	自身免疫性甲状腺炎	E06.1	亚急性甲状腺炎	Is a (attribute)	11530536025
I77.2	动脉破裂	I77.0	后天性动静脉瘘	Is a (attribute)	11530538029
C26.0	肠道部位未特指的恶性肿瘤	K92.9	消化系统未特指的疾病	Is a (attribute)	11315825026
C26.0	肠道部位未特指的恶性肿瘤	C85.9	未特指类型的非霍奇金淋巴瘤	Is a (attribute)	11315824027
C26.0	肠道部位未特指的恶性肿瘤	C26.9	消化系统部位不明确的恶性肿瘤	Is a (attribute)	11315823022
Q18.1	耳前窦道和囊肿	R22.0	头部的局部肿胀、肿物和肿块	Is a (attribute)	11530559020
R22.0	头部的局部肿胀、肿物和肿块	L98.9	皮肤和皮下组织未特指的疾患	Is a (attribute)	11530597020
Q28.8	循环系统其他特指的先天性畸形	I77.0	后天性动静脉瘘	Is a (attribute)	11530607024
Q27.9	周围血管系统未特指的先天性畸形	I77.8	动脉和小动脉其他特指的疾患	Is a (attribute)	11530615022
O00.1	"输卵管妊娠	"	N83.8	"卵巢、输卵管和阔韧带的其他非炎性疾患	"	Is a (attribute)	11530635023
L02.8	其他部位的皮肤脓肿、疖和痈	L02.0	面部皮肤脓肿、疖和痈	Is a (attribute)	11530638020
L02.8	其他部位的皮肤脓肿、疖和痈	L08.0	脓皮病	Is a (attribute)	11530639028
H26.2	并发性白内障	H26.9	未特指的白内障	Is a (attribute)	11530659029
Q27.9	周围血管系统未特指的先天性畸形	I77.2	动脉破裂	Is a (attribute)	11530668027
I77.3	动脉纤维肌肉发育异常	N28.8	"肾和输尿管其他特指的疾患	"	Is a (attribute)	11315846024
H26.2	并发性白内障	H57.9	眼和附器未特指的疾患	Is a (attribute)	11530521028
I77.3	动脉纤维肌肉发育异常	I73.9	未特指的周围血管疾病	Is a (attribute)	11315848020
C47.9	未特指的周围神经和自主神经系统恶性肿瘤	D48.9	未特指的动态未定或动态未知的肿瘤	Is a (attribute)	11315935020
Q30.9	鼻未特指的先天性畸形	J34.8	鼻和鼻窦其他特指的疾患	Is a (attribute)	11530503026
H26.2	并发性白内障	H27.9	晶状体未特指的疾患	Is a (attribute)	11530519022
H26.2	并发性白内障	Q15.9	眼未特指的先天性畸形	Is a (attribute)	11530520027
Q76.3	骨先天性畸形引起的先天性脊柱侧弯	Q99.9	未特指的染色体异常	Is a (attribute)	11321876020
Q87.8	其他特指的先天性畸形综合征,不可归类在他处者	Q75.8	颅和面骨的其他特指先天性畸形	Is a (attribute)	11321858029
I67.0	大脑动脉夹层形成,未破裂	I67.1	脑动脉瘤,未破裂	Is a (attribute)	11321829027
S21.9	胸部部位未特指的开放性伤口	T14.5	身体未特指部位的血管损伤	Is a (attribute)	11321793027
O04.8	"医疗性流产,完全性或未特指,伴有其他和未特指的并发症	"	O08.6	"流产、异位妊娠和葡萄胎妊娠后的盆腔器官和组织损伤	"	Is a (attribute)	11321770022
Q67.4	颅、面和颌的其他先天性变形	Q30.9	鼻未特指的先天性畸形	Is a (attribute)	11530694020
S00.2	眼睑和眼周区其他浅表损伤	S01.8	头部其他部位的开放性伤口	Is a (attribute)	11321724026
O71.5	"伤及盆腔器官的其他产科损伤	"	N99.8	"泌尿生殖系统的其他操作后疾患	"	Is a (attribute)	11321660025
C06.0	颊粘膜恶性肿瘤	C43.9	未特指的皮肤恶性黑色素瘤	Is a (attribute)	11315973024
Q87.8	其他特指的先天性畸形综合征,不可归类在他处者	D10.1	舌良性肿瘤	Is a (attribute)	11315971021
Q87.8	其他特指的先天性畸形综合征,不可归类在他处者	Q87.2	主要涉及四肢的先天性畸形综合征	Is a (attribute)	11315969021
Q87.8	其他特指的先天性畸形综合征,不可归类在他处者	Q70.4	多指[趾]和并指[趾]畸形	Is a (attribute)	11315956022
C47.9	未特指的周围神经和自主神经系统恶性肿瘤	Q43.8	肠的其他特指先天性畸形	Is a (attribute)	11315947025
C47.9	未特指的周围神经和自主神经系统恶性肿瘤	G90.9	未特指的自主神经系统疾患	Is a (attribute)	11315946023
C47.9	未特指的周围神经和自主神经系统恶性肿瘤	Q43.9	肠未特指的先天性畸形	Is a (attribute)	11315936021
S31.5	其他和未特指外生殖器的开放性伤口	T09.1	躯干开放性伤口,水平未特指	Is a (attribute)	11321687026
Q67.4	颅、面和颌的其他先天性变形	J34.2	鼻中隔偏曲	Is a (attribute)	11530695021
I77.0	后天性动静脉瘘	T80.9	输注、输血和治疗性注射后未特指的并发症	Is a (attribute)	11530700025
B00.8	其他形式的疱疹病毒感染	D47.9	淋巴、造血和有关组织未特指的动态未定或动态未知的肿瘤	Is a (attribute)	11530709029
D22.5	躯干黑素细胞痣	L98.9	皮肤和皮下组织未特指的疾患	Is a (attribute)	11532838028
Z27.1	为抗白喉-破伤风-百日咳联合采取必要的免疫[DTP]	Z27.8	为抗其他多种传染病采取必要的联合免疫	Is a (attribute)	11532878024
H11.1	结膜变性和沉着物	H02.9	眼睑未特指的疾患	Is a (attribute)	11532887026
M95.1	菜花状耳	H61.1	耳廓非感染性疾患	Is a (attribute)	11532916026
Z86.7	循环系统疾病个人史	Z87.8	其他特指情况个人史	Is a (attribute)	11533866025
H47.4	视交叉疾患	H47.7	未特指的视路疾患	Is a (attribute)	11533883023
E14.3		E14.8		Is a (attribute)	11533885027
E14.3		E34.9	未特指的内分泌疾患	Is a (attribute)	11533886026
D22.5	躯干黑素细胞痣	R22.2	躯干的局部肿胀、肿物和肿块	Is a (attribute)	11532837022
D81.1	重症联合免疫缺陷[SClD]伴有低数量的T和B细胞	L92.9	皮肤和皮下组织未特指的肉芽肿性疾患	Is a (attribute)	11315788023
H47.6	视皮层疾患	H53.9	未特指的视觉障碍	Is a (attribute)	11533898020
G40.4	其他全身性癫痫和癫痫综合征	H47.7	未特指的视路疾患	Is a (attribute)	11533900022
Z87.8	其他特指情况个人史	Z91.6	其他身体创伤个人史	Is a (attribute)	11533901021
H47.5	其他视路疾患	H47.7	未特指的视路疾患	Is a (attribute)	11533966029
G71.8	肌肉的其他原发性疾患	Q99.9	未特指的染色体异常	Is a (attribute)	11533988029
G71.8	肌肉的其他原发性疾患	G96.9	中枢神经系统未特指的疾患	Is a (attribute)	11533992020
G71.8	肌肉的其他原发性疾患	H49.8	其他麻痹性斜视	Is a (attribute)	11533994021
G71.8	肌肉的其他原发性疾患	G70.9	未特指的肌神经疾患	Is a (attribute)	11533995022
Z82.4	缺血性心脏病和其他循环系统疾病家族史	Z86.7	循环系统疾病个人史	Is a (attribute)	11533893027
E16.1	其他低血糖	E34.9	未特指的内分泌疾患	Is a (attribute)	11315768024
T78.4	未特指的变态反应	T88.8	手术和医疗其他特指的并发症,不可归类在他处者	Is a (attribute)	11532770020
D22.6	上肢(包括肩)黑素细胞痣	L98.9	皮肤和皮下组织未特指的疾患	Is a (attribute)	11532666023
G70.0	重症肌无力	G62.8	其他特指的多神经病	Is a (attribute)	11530711022
Z83.4	其他内分泌、营养和代谢疾病家族史	Z82.8	导致劳动能力丧失的某些伤残和慢性疾病家族史,不可归类在他处者	Is a (attribute)	11530744027
E06.3	自身免疫性甲状腺炎	D89.9	涉及免疫机制未特指的疾患	Is a (attribute)	11530758025
H02.8	眼睑其他特指的疾患	H02.9	眼睑未特指的疾患	Is a (attribute)	11532473021
E74.4	丙酮酸盐代谢和糖异生紊乱	E79.8	其他嘌呤和嘧啶代谢紊乱	Is a (attribute)	11315810026
Z27.8	为抗其他多种传染病采取必要的联合免疫	Z23.5	仅为抗破伤风采取必要的免疫	Is a (attribute)	11532497028
E74.4	丙酮酸盐代谢和糖异生紊乱	G71.3	线粒体肌病,不可归类在他处者	Is a (attribute)	11315809020
D22.7	下肢(包括髋)黑素细胞痣	R22.4	下肢的局部肿胀、肿物和肿块	Is a (attribute)	11532529020
T78.4	未特指的变态反应	T88.9	手术和医疗未特指的并发症	Is a (attribute)	11532766028
D22.7	下肢(包括髋)黑素细胞痣	L98.9	皮肤和皮下组织未特指的疾患	Is a (attribute)	11532530026
T80.6	其他血清反应	T88.9	手术和医疗未特指的并发症	Is a (attribute)	11532545022
T80.6	其他血清反应	T88.8	手术和医疗其他特指的并发症,不可归类在他处者	Is a (attribute)	11532549027
E74.4	丙酮酸盐代谢和糖异生紊乱	Q99.9	未特指的染色体异常	Is a (attribute)	11315808028
E74.4	丙酮酸盐代谢和糖异生紊乱	G93.4	未特指的脑病	Is a (attribute)	11315805025
Q16.3	听小骨先天性畸形	Q17.9	未特指的耳先天性畸形	Is a (attribute)	11315794026
H00.1	睑板腺囊肿	H02.9	眼睑未特指的疾患	Is a (attribute)	11532562028
Q16.3	听小骨先天性畸形	H90.2	未特指的传导性听觉丧失	Is a (attribute)	11315789026
D22.6	上肢(包括肩)黑素细胞痣	D22.5	躯干黑素细胞痣	Is a (attribute)	11532665022
D22.7	下肢(包括髋)黑素细胞痣	D22.5	躯干黑素细胞痣	Is a (attribute)	11532532023
Q92.3	小部分三体性	Q70.9	未特指的并指[趾]畸形	Is a (attribute)	11309008026
H35.8	视网膜其他特指的疾患	H35.9	视网膜未特指的疾患	Is a (attribute)	11308995025
H35.8	视网膜其他特指的疾患	H44.9	未特指的眼球疾患	Is a (attribute)	11308994026
O07.8	"其他和未特指的企图流产失败,伴有其他和未特指的并发症	"	S31.0	下背和骨盆开放性伤口	Is a (attribute)	11293982023
S76.1	四头肌和肌腱损伤	S71.1	大腿开放性伤口	Is a (attribute)	11293978021
J01.2	急性筛窦炎	J34.8	鼻和鼻窦其他特指的疾患	Is a (attribute)	11293972022
S66.3	在腕和手水平的其他手指伸肌和肌腱损伤	S61.9	腕和手部位未特指的开放性伤口	Is a (attribute)	11293960027
S66.3	在腕和手水平的其他手指伸肌和肌腱损伤	S51.9	前臂部位未特指的开放性伤口	Is a (attribute)	11293959021
J01.9	未特指的急性鼻窦炎	J34.8	鼻和鼻窦其他特指的疾患	Is a (attribute)	11293946029
S46.0	肩回旋套肌腱损伤	S41.0	肩开放性伤口	Is a (attribute)	11293940024
S56.3	在前臂水平的拇指伸肌或外展肌和肌腱损伤	S61.9	腕和手部位未特指的开放性伤口	Is a (attribute)	11293937024
S65.2	掌浅动静脉弓损伤	S61.9	腕和手部位未特指的开放性伤口	Is a (attribute)	11293927025
S46.2	二头肌其他部位肌肉和肌腱损伤	S41.0	肩开放性伤口	Is a (attribute)	11293913024
J01.1	急性额窦炎	J34.8	鼻和鼻窦其他特指的疾患	Is a (attribute)	11293911021
G56.1	正中神经的其他损害	G62.9	未特指的多神经病	Is a (attribute)	11537305024
I72.8	其他特指动脉的动脉瘤	I73.9	未特指的周围血管疾病	Is a (attribute)	11537336027
N50.8	"男性生殖器官其他特指的疾患	"	M35.8	结缔组织其他特指的系统性受累	Is a (attribute)	11538234029
R90.8	中枢神经系统诊断性影像检查的其他异常所见	G37.9	未特指的中枢神经系统脱髓鞘病	Is a (attribute)	11538244027
T14.4	身体未特指部位的神经损伤	T14.1	身体未特指部位的开放性伤口	Is a (attribute)	11293897020
